Date,PM2.5,Site Name,CBSA_NAME,STATE,COUNTY,Month
2020-02-26,10.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-27,13.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-28,12.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-29,8.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-03-01,6.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-02,3.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-03,7.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-04,12.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-05,11.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-06,3.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-07,2.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-08,3.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-09,3.4,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-10,4.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-11,6.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-12,9.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-13,11.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-14,3.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-15,2.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-16,2.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-17,3.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-18,4.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-19,5.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-20,8.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-21,6.4,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-22,6.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-23,5.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-24,2.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-25,3.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-26,5.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-27,8.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-28,10.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-29,5.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-30,2.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-31,3.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-04-01,5.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-02,4.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-03,5.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-04,2.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-05,3.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-06,4.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-07,4.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-08,5.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-09,3.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-10,5.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-11,4.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-12,10.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-13,12.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-14,7.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-15,9.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-16,4.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-17,5.4,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-18,5.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-19,5.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-20,5.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-21,6.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-22,4.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-23,5.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-24,8.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-25,6.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-26,5.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-27,7.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-28,4.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-29,2.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-30,5.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-05-01,5.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-02,2.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-03,4.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-04,6.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-05,3.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-06,7.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-07,9.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-08,12.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-09,9.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-10,8.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-11,4.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-12,3.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-13,5.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-14,3.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-15,4.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-16,2.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-17,3.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-18,3.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-19,4.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-20,4.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-21,7.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-22,8.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-23,10.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-24,10.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-25,9.4,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-26,13.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-27,12.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-28,6.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-29,3.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-30,4.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-31,4.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-06-01,7.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-02,10.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-03,11.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-04,15.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-05,8.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-06,6.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-07,5.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-08,5.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-09,7.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-10,6.4,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-11,4.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-12,4.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-13,3.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-14,3.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-15,4.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-16,5.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-17,6.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-18,8.4,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-19,10.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-20,5.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-21,5.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-22,7.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-23,6.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-24,6.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-25,4.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-26,6.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-27,6.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-28,12.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-29,13.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-30,13.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-07-01,11.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-02,9.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-03,11.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-04,41.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-05,25.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-06,9.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-07,10.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-08,10.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-09,12.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-10,5.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-11,11.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-12,11.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-13,12.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-14,9.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-15,6.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-16,5.4,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-17,5.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-18,6.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-19,4.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-20,3.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-21,2.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-22,2.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-23,4.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-24,7.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-25,10.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-26,8.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-27,5.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-28,8.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-29,3.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-30,4.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-31,5.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-08-01,3.4,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-02,4.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-03,5.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-04,5.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-05,5.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-06,6.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-07,9.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-08,10.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-09,7.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-10,6.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-11,4.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-12,6.2,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-13,10.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-14,9.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-15,10.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-16,11.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-17,8.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-18,13.1,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-19,46.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-20,32.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-21,40.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-22,40.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-23,36.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-24,26.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-25,30.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-26,10.9,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-27,8.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-28,28.3,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-29,17.6,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-30,13.4,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-08-31,22.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
2020-09-01,19.0,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,9
2020-09-02,13.4,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,9
2020-09-03,17.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,9
2020-09-04,16.8,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,9
2020-09-05,23.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,9
2020-09-06,34.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,9
2020-09-07,30.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,9
2020-09-08,16.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,9
2020-09-09,32.7,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,9
2020-09-10,110.5,Oakland,"San Francisco-Oakland-Hayward, CA",California,Alameda,9
2020-01-01,10.7,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-02,9.4,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-03,21.7,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-04,7.4,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-05,2.5,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-06,6.1,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-07,7.6,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-08,3.7,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-09,4.0,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-10,6.2,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-11,6.1,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-12,4.6,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-13,2.8,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-14,4.9,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-15,5.1,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-16,2.8,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-17,5.4,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-18,2.8,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-19,6.3,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-20,13.4,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-21,3.4,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-22,4.4,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-23,7.3,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-24,7.2,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-25,8.5,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-26,3.6,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-27,5.4,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-28,5.9,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-29,6.7,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-30,7.0,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-31,10.5,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-02-01,16.2,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-02,5.2,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-03,0.1,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-04,4.3,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-05,8.8,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-06,11.7,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-07,10.0,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-08,4.9,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-09,2.0,Oakland West,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
